,user,fullname,tweet-id,timestamp,likes,replies,retweets,text,airline,sentiment_polarity,sentiment,tokens,hand_label
3530,TraciSmith15,Traci Williams Smith,7.6201E+17,8/6/16 19:38,2,1,2,if you put us at the back of the plane tell rude gate agents to be nice for those of us running to gate! #rudeagentatb2 flight 2396,delta,0.15,positive,"['put', 'u', 'back', 'plane', 'tell', 'rude', 'gate', 'agent', 'nice', 'u', 'running', 'gate', 'rudeagentatb', 'flight']",negative
719,myhandle1203,doug zeif,8.41412E+17,3/13/17 22:15,0,0,0,yes,american,0,neutral,['yes'],neutral
702,TheRamen_mobile,"The Ramen, LLC",6.82618E+17,12/31/15 17:44,2,0,0,"12/31 we will be serving lunch at jetblue today! 11:00 am - 2:00 pm 6322 s 3000 e oldmill #1 building, slc",jetblue,0,neutral,"['serving', 'lunch', 'jetblue', 'today', 'pm', 'e', 'oldmill', 'building', 'slc']",neutral
969,OMAeropuertos,OMA Aeropuertos,5.23934E+17,10/19/14 20:30,0,0,1,#omaacapulco te conecta a #houston a través de . #rutasoma pic.twitter.com/xoox0rfwvi,american,0,neutral,"['omaacapulco', 'te', 'conecta', 'houston', 'través', 'de', 'rutasoma', 'pic', 'twitter', 'com', 'xooxrfwvi']",neutral
1920,Eccechance,OttoX,9.20794E+17,10/18/17 23:29,0,0,0,#fuckyouamericanairlines they deliberately have no phone number to address issues,american,0,neutral,"['fuckyouamericanairlines', 'deliberately', 'phone', 'number', 'address', 'issue']",negative
3713,besellers,Fleck U,5.50332E+17,12/31/14 16:44,0,1,0,"not personally, but my friend, dave, still has not departed msp on flight 1301, so he may miss our connection 

#luke12:48",american,0,neutral,"['personally', 'friend', 'dave', 'still', 'departed', 'msp', 'flight', 'may', 'miss', 'connection', 'luke']",negative
2281,Nvr2Old2Travel,never2old2travel,7.88456E+17,10/18/16 19:05,0,0,0,jetblue two-day fare sale: 30% off fall flights #airtravel,jetblue,0,neutral,"['jetblue', 'two', 'day', 'fare', 'sale', 'fall', 'flight', 'airtravel']",positive
3949,yardhi,Yardhi,6.562E+17,10/19/15 20:05,0,1,0,"i send you a dm! please, anwer!",american,0,neutral,"['send', 'dm', 'please', 'anwer']",negative
504,ChipantaSandra,Sandra Chipanta,8.14333E+17,12/29/16 4:50,7,1,2,you are the most horrible airline i have ever taken! no decorum nor professionalism! #fail #neveragain,spirit,-0.333333333,negative,"['horrible', 'airline', 'ever', 'taken', 'decorum', 'professionalism', 'fail', 'neveragain']",negative
5056,4theboys,Allison Waken,6.56161E+17,10/19/15 17:30,0,0,0,thank you for sending  to share his passion at #tmskc he is such a fun & knowledgeable rep for your company!,southwest,0.1875,positive,"['thank', 'sending', 'share', 'passion', 'tmskc', 'fun', 'knowledgeable', 'rep', 'company']",positive
4741,kateouhry,Kate,4.97458E+17,8/7/14 19:01,0,1,0,you are the best! unaccompanied minor problem (pick up name change) solved with grace and style. thank you!,delta,0.46875,positive,"['best', 'unaccompanied', 'minor', 'problem', 'pick', 'name', 'change', 'solved', 'grace', 'style', 'thank']",positive
4566,annaliisa,annaliisa,6.821E+17,12/30/15 7:23,0,1,0,", mechanical probs on yr plane mean staying in pdx overnight. but, nothing is open for food vouchers and hotel is 45 min away?!?",alaska,-0.15625,negative,"['mechanical', 'probs', 'yr', 'plane', 'mean', 'staying', 'pdx', 'overnight', 'nothing', 'open', 'food', 'voucher', 'hotel', 'min', 'away']",negative
4616,Allison_Manzama,Allison Nussbaum,5.76844E+17,3/14/15 20:36,0,1,0,i'm not sure if he tweets. will check.,american,-0.25,negative,"['sure', 'tweet', 'check']",neutral
2817,bradfarnworth,bradfarnworth,5.23244E+17,10/17/14 22:47,0,0,0,#deltaairlines the new skymiles program for 2015.  delta is cutting award miles earned by 50% and not adjusting free ticket miles.,delta,-0.021212121,negative,"['deltaairlines', 'new', 'skymiles', 'program', 'delta', 'cutting', 'award', 'mile', 'earned', 'adjusting', 'free', 'ticket', 'mile']",negative
2067,cperkins_13,Chelsea Perkins,6.03005E+17,5/26/15 1:10,0,0,0,delay because the flight attendant didn't know she was supposed to be here. uh what???,delta,0.2,positive,"['delay', 'flight', 'attendant', 'know', 'supposed', 'uh']",negative
3916,kilinkia3012,Kristen Marie,5.50438E+17,12/31/14 23:45,0,1,0,thank you for making the boarding announcements #deaf friendly by doing pa's both audio and on tv screens.,united,0.375,positive,"['thank', 'making', 'boarding', 'announcement', 'deaf', 'friendly', 'pa', 'audio', 'tv', 'screen']",positive
657,Michelle_Geo,Michelle George,7.61878E+17,8/6/16 10:53,0,0,0,literally the worst airline ever. thanks for ruining the start of my vacation,spirit,-0.4,negative,"['literally', 'worst', 'airline', 'ever', 'thanks', 'ruining', 'start', 'vacation']",negative
617,jesse_mickelson,Jesse,8.41401E+17,3/13/17 21:30,0,0,0,been on hold for some time now...waiting to reschedule a flight.....,united,0,neutral,"['hold', 'time', 'waiting', 'reschedule', 'flight']",negative
1608,AlexPolicastro,Alex Policastro,6.02989E+17,5/26/15 0:06,0,1,0,478 seattle to san diego,alaska,0,neutral,"['seattle', 'san', 'diego']",neutral
3686,bxlewi1,Brian Lewis ,5.50406E+17,12/31/14 21:40,0,0,0,roundhouse kick probably.,jetblue,0,neutral,"['roundhouse', 'kick', 'probably']",neutral
4677,david_kapsner,David Kapsner,7.35569E+17,5/25/16 20:32,0,1,0,i hope you guys aren't affected by the outage in seattle today.,alaska,0,neutral,"['hope', 'guy', 'affected', 'outage', 'seattle', 'today']",neutral
4608,CrislynSand,Crislyn Sand,6.82012E+17,12/30/15 1:33,0,1,0,thank you awesome service smooth flight! 455 lax flight,alaska,0.75,positive,"['thank', 'awesome', 'service', 'smooth', 'flight', 'lax', 'flight']",positive
1123,MRMasferrer,Marc R. Masferrer,4.70972E+17,5/26/14 16:56,0,0,0,#southwestairlines has a special #florida plane its next stop is #sanantonio #texas @ dallas love…,southwest,0.178571429,positive,"['southwestairlines', 'special', 'florida', 'plane', 'next', 'stop', 'sanantonio', 'texas', 'dallas', 'love…']",positive
4565,KMSurface,Kimberly Surface,4.44276E+17,3/14/14 0:58,0,0,0,thanks for losing our luggage going there and back and putting toddlers in seats away and telling us to figure it out. #orangeroom,delta,0.1,positive,"['thanks', 'losing', 'luggage', 'going', 'back', 'putting', 'toddler', 'seat', 'away', 'telling', 'u', 'figure', 'orangeroom']",negative
3789,OOOSSSUUU,Joe Laing,6.56086E+17,10/19/15 12:34,0,0,0,we need your support protecting american jobs against unfair business practices of gulf carrriers. #deltaairlines,delta,-0.25,negative,"['need', 'support', 'protecting', 'american', 'job', 'unfair', 'business', 'practice', 'gulf', 'carrriers', 'deltaairlines']",negative
372,psychicleaking,ltz,8.67856E+17,5/25/17 21:34,0,0,0,zaphod beeblebrox for president!!!,southwest,0,neutral,"['zaphod', 'beeblebrox', 'president']",neutral
2897,LouDiPietroYES,Lou DiPietro,5.76864E+17,3/14/15 21:55,0,1,0,to be fair  thought ahead looking at the weather and has us set up to get to hpn. still not what you want though.,jetblue,0.7,positive,"['fair', 'thought', 'ahead', 'looking', 'weather', 'u', 'set', 'get', 'hpn', 'still', 'want', 'though']",neutral
2752,ashrowe99,Ashley Rowe,7.08453E+17,3/12/16 0:42,0,1,0,is there no other way? i'm in europe and i'd like to avoid the phone bill,alaska,0.0625,positive,"['way', 'europe', 'like', 'avoid', 'phone', 'bill']",neutral
4546,EricTreichel,Eric Treichel,4.44304E+17,3/14/14 2:46,0,0,0,1508. amateur hour -  who's running the show here? when does airplane customer service evolve?  #mh370 #alliwantisanhonestanswer,delta,-0.25,negative,"['amateur', 'hour', 'running', 'show', 'airplane', 'customer', 'service', 'evolve', 'mh', 'alliwantisanhonestanswer']",neutral
4169,DaNewYorkTimes,Da New York Times,5.50415E+17,12/31/14 22:17,0,0,0,"... 
#bloodclot #cherylwills #davidgreuner #deltaairlines #flightattendants #internationalflight #medicalcommunity",delta,0,neutral,"['bloodclot', 'cherylwills', 'davidgreuner', 'deltaairlines', 'flightattendants', 'internationalflight', 'medicalcommunity']",neutral
145,lauraneckstein,(((Laura N. Eckstein))),8.4094E+17,3/12/17 14:59,0,1,0,"take note of how  lines people up at the gate. makes it much less stressful, bc the crowd isn't in one big mass.pic.twitter.com/jvz0pext29",alaska,-0.083333333,negative,"['take', 'note', 'line', 'people', 'gate', 'make', 'much', 'le', 'stressful', 'bc', 'crowd', 'one', 'big', 'mass', 'pic', 'twitter', 'com', 'jvzpext']",positive
3386,coopluvs2teach,Kenyatta Cooper,8.94299E+17,8/6/17 20:48,0,0,0,this will be my first and last time flying with you! how does my family get bumped going and coming?,american,0.125,positive,"['first', 'last', 'time', 'flying', 'family', 'get', 'bumped', 'going', 'coming']",negative
225,jalei98,Jaime,6.29779E+17,8/7/15 22:19,0,1,0,is the best airline in the us,american,1,positive,"['best', 'airline', 'u']",positive
1360,garmiegirl,Tara Erickson,7.35489E+17,5/25/16 15:11,4,4,1,never book with  and  because they will not cancel your flight w/in the 24 clearly hrs stated. #neveragain,spirit,0.1,positive,"['never', 'book', 'cancel', 'flight', 'w', 'clearly', 'hr', 'stated', 'neveragain']",negative
852,kaitkeegs,Kait Keegan,4.44175E+17,3/13/14 18:14,0,0,0,shout out to  for the worst customer service in any industry!,spirit,-1,negative,"['shout', 'worst', 'customer', 'service', 'industry']",negative
2630,mikemwu,Michael Wu,7.88509E+17,10/18/16 22:36,0,2,0,what happens to my economy plus upgrade/checked bag fees if i need to cancel a flight? do those get refunded?,united,0,neutral,"['happens', 'economy', 'plus', 'upgrade', 'checked', 'bag', 'fee', 'need', 'cancel', 'flight', 'get', 'refunded']",neutral
2820,Mickkenpo,Michael Swan,5.5014E+17,12/31/14 4:01,0,0,0,"update. lost luggage 3 bag southwest will not deliver them insisting i come back to pickup, seems like southwest are not good",southwest,-0.175,negative,"['update', 'lost', 'luggage', 'bag', 'southwest', 'deliver', 'insisting', 'come', 'back', 'pickup', 'seems', 'like', 'southwest', 'good']",negative
304,Rangellalo,Mr. Ed,7.62061E+17,8/6/16 23:00,0,0,0,yes. international from mty/ord  ord/ind,united,0,neutral,"['yes', 'international', 'mty', 'ord', 'ord', 'ind']",neutral
4941,LCASteve,Steve Jones,5.76894E+17,3/14/15 23:55,0,0,0,"after they gave my family's seats away too early, i now have to wait over an hour to get my bags. #imnotdone",united,0.1,positive,"['gave', 'family', 'seat', 'away', 'early', 'wait', 'hour', 'get', 'bag', 'imnotdone']",negative
1979,lizzie_propst,Lizzie Propst,9.20774E+17,10/18/17 22:11,0,0,0,so glad i work at an airport.,american,0.5,positive,"['glad', 'work', 'airport']",neutral
4788,JayEeeEhN,Jay.Eee.Ehn,6.29744E+17,8/7/15 20:02,0,1,0,thank you! i'll dm you when i book it. i got too busy last night to book it :(,southwest,-0.216666667,negative,"['thank', 'dm', 'book', 'got', 'busy', 'last', 'night', 'book']",positive
4100,dallasforte,DallasForteMusic,4.97457E+17,8/7/14 18:59,0,0,0,#jetblue or #jetred what yall think? lol,jetblue,0.8,positive,"['jetblue', 'jetred', 'yall', 'think', 'lol']",neutral
1113,theaxtman,Tanner!,9.47562E+17,12/31/17 20:15,0,0,0,but i'm saying i was allowed to get off. the issue isn't the bag flying without me.,jetblue,0,neutral,"['saying', 'allowed', 'get', 'issue', 'bag', 'flying', 'without']",negative
545,rgoods777,Mrssss. Rhonda,8.67888E+17,5/25/17 23:41,1,1,0,flight 2921 what's going on!!!!,delta,0,neutral,"['flight', 'going']",negative
1771,SpiritAirlines,Spirit Airlines,7.0845E+17,3/12/16 0:29,0,0,0,autoreply//gs147_[frillcontrol]: let me tell you about #frillcontrol pic.twitter.com/pmw3oikyjs,spirit,0,neutral,"['autoreply', 'g', 'frillcontrol', 'let', 'tell', 'frillcontrol', 'pic', 'twitter', 'com', 'pmwoikyjs']",neutral
3188,marathondreams,Natasha,4.4449E+17,3/14/14 15:06,0,1,0,i will be flying from lhr to jfk. woohoo,american,0,neutral,"['flying', 'lhr', 'jfk', 'woohoo']",positive
2665,CherHope,Cherish Reinwald,8.67847E+17,5/25/17 20:55,0,0,0,"3hrs on hold & the supervisor is zero help!  i've been boycotting spirit for years, but thought i'd try again!  no way!",spirit,0,neutral,"['hr', 'hold', 'supervisor', 'zero', 'help', 'boycotting', 'spirit', 'year', 'thought', 'try', 'way']",negative
988,tmeyeratplay,Thomas Meyer,5.23918E+17,10/19/14 19:26,0,1,0,leave it to yvette on flight 1554 to sna to keep up aa  stereotype that your stewardesses are rude and disrespectful.,american,-0.3,negative,"['leave', 'yvette', 'flight', 'sna', 'keep', 'aa', 'stereotype', 'stewardess', 'rude', 'disrespectful']",negative
3583,amtrakhorn,SHELIA RICKERS,7.60951E+17,8/3/16 21:28,0,0,0,man i can't stop partying,alaska,0,neutral,"['man', 'stop', 'partying']",neutral
3920,melbale9,Mel Bale,8.9434E+17,8/6/17 23:31,0,0,0,and i am now really stressed out as i have to work out where to stay as i was working at a camp and your cashier was more 3/4,southwest,0.35,positive,"['really', 'stressed', 'work', 'stay', 'working', 'camp', 'cashier']",negative
2402,psutommy02,Tom Rubritz,5.23329E+17,10/18/14 4:24,0,1,0,#kudos to csr eric out of sea tonight. thx for helping w/ a sked change prob. left a vm about him on your hotline. +1,alaska,0,neutral,"['kudos', 'csr', 'eric', 'sea', 'tonight', 'thx', 'helping', 'w', 'sked', 'change', 'prob', 'left', 'vm', 'hotline']",positive
5026,otherscottlowe,Scott D. Lowe,6.56179E+17,10/19/15 18:44,0,0,0,"i luv ya, but you hold some culpability in what happened at lax/sfo. too many people, too little space; #banrecliningseats",southwest,0.15625,positive,"['luv', 'ya', 'hold', 'culpability', 'happened', 'lax', 'sfo', 'many', 'people', 'little', 'space', 'banrecliningseats']",negative
4588,LNMC22,Ellen Canfield,7.884E+17,10/18/16 15:24,0,0,0,mci > sna > sjc thank you!!!,southwest,0,neutral,"['mci', 'sna', 'sjc', 'thank']",positive
4925,YoursVulnerably,The Naked Writer,9.20791E+17,10/18/17 23:17,0,0,0,planning a trip to cuba? here are some helpful tips ... … #cuba #traveltocuba #havana #jetblue #wanderlustwednesdaypic.twitter.com/k7xs8hzwqx,jetblue,0,neutral,"['planning', 'trip', 'cuba', 'helpful', 'tip', '…', 'cuba', 'traveltocuba', 'havana', 'jetblue', 'wanderlustwednesdaypic', 'twitter', 'com', 'kxshzwqx']",neutral
3263,detravelmaster,DTW Travel Master,7.88072E+17,10/17/16 17:38,0,0,0,"will fly n901nk, a brand new a320neo in the detroit rotation, n902nk will come shortly after.",spirit,0.312121212,positive,"['fly', 'nnk', 'brand', 'new', 'aneo', 'detroit', 'rotation', 'nnk', 'come', 'shortly']",neutral
3809,kisskissfrom206,jc,4.96521E+17,8/5/14 4:59,0,1,0,i have the same issue ...can't sign into my acct after downloading the update,alaska,0,neutral,"['issue', 'sign', 'acct', 'downloading', 'update']",negative
3330,coopluvs2teach,Kenyatta Cooper,8.94318E+17,8/6/17 22:03,0,0,0,yes it has but the overall experience was less than favorable! we were bumped going and coming.,american,-0.104166667,negative,"['yes', 'overall', 'experience', 'le', 'favorable', 'bumped', 'going', 'coming']",negative
479,capacolla,M & R Mangione,9.47507E+17,12/31/17 16:38,0,1,0,gina marie at dab was nice and efficient in dealing with robin’s lost bag today.  good job!,delta,0.7375,positive,"['gina', 'marie', 'dab', 'nice', 'efficient', 'dealing', 'robin', '’', 'lost', 'bag', 'today', 'good', 'job']",negative
2118,KateHFletcher,Kate H. Fletcher,7.88509E+17,10/18/16 22:35,0,0,0,i just refreshed the page & started over. i'll call if i experience any more glitches; thank you!!!,jetblue,0.9765625,positive,"['refreshed', 'page', 'started', 'call', 'experience', 'glitch', 'thank']",neutral
3893,toddsaunders,Todd Saunders,6.56212E+17,10/19/15 20:54,1,1,0,"rather than sending me a canned response, how about you help?",american,0,neutral,"['rather', 'sending', 'canned', 'response', 'help']",negative
1062,healthylives21,KD,4.70937E+17,5/26/14 14:39,0,0,0,"never using #spiritairlines again. i'll take my business elsewhere, thank you for the horrible service",spirit,-1,negative,"['never', 'using', 'spiritairlines', 'take', 'business', 'elsewhere', 'thank', 'horrible', 'service']",negative
3945,ch00chelo,Anna,5.50427E+17,12/31/14 23:04,1,1,1,this is not good enough! i can't believe there are no safety regs for customers with disabilities. #ada,united,-0.175,negative,"['good', 'enough', 'believe', 'safety', 'regs', 'customer', 'disability', 'ada']",negative
4254,detravelmaster,DTW Travel Master,7.35559E+17,5/25/16 19:52,5,0,1,want a nonstop flight from detroit to orlando on  ? like this tweet for your support! #jbu2mcopic.twitter.com/zbuvjmvbgi,jetblue,0,neutral,"['want', 'nonstop', 'flight', 'detroit', 'orlando', 'like', 'tweet', 'support', 'jbumcopic', 'twitter', 'com', 'zbuvjmvbgi']",neutral
1281,blowdart,Barry Dorrans,6.5508E+17,10/16/15 17:57,1,0,0,"it happens, not mad, just sad. that thing has served me well!",alaska,-0.15625,negative,"['happens', 'mad', 'sad', 'thing', 'served', 'well']",negative
3272,comeiro,Michael Comeiro,4.70975E+17,5/26/14 17:10,1,0,0,jetblue 487.,jetblue,0,neutral,['jetblue'],neutral
1010,CollectedN,Collected News,7.09052E+17,3/13/16 16:24,0,0,0,jetblue wants to train aspiring pilots with diverse backgrounds,jetblue,0.2,positive,"['jetblue', 'want', 'train', 'aspiring', 'pilot', 'diverse', 'background']",neutral
2929,stitchkingdom,Stitch Kingdom,5.76851E+17,3/14/15 21:04,12,2,2,". pilot gave shade. 'due to some of you bringing everything you own, we're waiting for some bags to arrive'",jetblue,0.2375,positive,"['pilot', 'gave', 'shade', 'due', 'bringing', 'everything', 'waiting', 'bag', 'arrive']",negative
4277,RGLakatos,Roy G Lakatos,5.23838E+17,10/19/14 14:08,0,2,0,"do you allow rolling laptop bags as carry on bags? my bag is 15"" length, 17 1/2"" width, 7"" thick. maybe under the seat??",southwest,-0.3,negative,"['allow', 'rolling', 'laptop', 'bag', 'carry', 'bag', 'bag', 'length', 'width', 'thick', 'maybe', 'seat']",neutral
3483,kilphaso666,Phil Kaso,5.76459E+17,3/13/15 19:07,0,3,0,hey  - pretty sure this is not me! . i hope he makes its where he's gotta go...i just made it thru. pic.twitter.com/4nhpmttjvn,spirit,0.4375,positive,"['hey', 'pretty', 'sure', 'hope', 'make', 'got', 'ta', 'go', 'made', 'thru', 'pic', 'twitter', 'com', 'nhpmttjvn']",neutral
4957,CBuchanan68,Caroline Buchanan,5.76883E+17,3/14/15 23:08,4,1,2,"thankyou  airlines
stoked to hear your playing my #buchananonair documentary!
#unitedairlines pic.twitter.com/8zhhkc8to5",united,0,neutral,"['thankyou', 'airline', 'stoked', 'hear', 'playing', 'buchananonair', 'documentary', 'unitedairlines', 'pic', 'twitter', 'com', 'zhhkcto']",positive
1754,TKSitis,TheAcidTwit,6.02038E+17,5/23/15 9:08,1,2,0,the absolute lack of customer service from & by both #alaskaairlines and #southwestairlines is an utter disgrace to the american way. #usa,alaska,0.066666667,positive,"['absolute', 'lack', 'customer', 'service', 'alaskaairlines', 'southwestairlines', 'utter', 'disgrace', 'american', 'way', 'usa']",negative
2091,kerrcolllani,kerrydactyl,4.71073E+17,5/26/14 23:37,0,0,0,this is our first encounter with an airline that doesn't take responsibility for damage your own employees caused. others do.,united,0.425,positive,"['first', 'encounter', 'airline', 'take', 'responsibility', 'damage', 'employee', 'caused', 'others']",negative
4213,theladyjuneau,Elizabeth Juneau,5.50372E+17,12/31/14 19:25,0,0,0,spent 14 minutes on hold. no new information. is it possible to do less?,delta,-0.083712121,negative,"['spent', 'minute', 'hold', 'new', 'information', 'possible', 'le']",negative
4400,mmumfordmusic,Marvin & Marvin,5.23464E+17,10/18/14 13:20,0,0,0,it's been an amazing year for marvin & marvin  &  and southwest has been a huge part of that!!!!!,southwest,0.8,positive,"['amazing', 'year', 'marvin', 'marvin', 'southwest', 'huge', 'part']",positive
688,JaquialDurham,Jaquial Durham,8.4142E+17,3/13/17 22:45,0,0,0,i need free tickets along w the apology for stealing time out of my life,american,0.4,positive,"['need', 'free', 'ticket', 'along', 'w', 'apology', 'stealing', 'time', 'life']",negative
2321,RygoMusic,Rygo,8.67139E+17,5/23/17 22:05,1,0,0,lol,alaska,0.8,positive,['lol'],neutral
3194,Noelle_Hampton,Noelle Hampton,6.82655E+17,12/31/15 20:10,1,1,1,not cool that you aren't taking responsibility when you break guitars. make things right w/  #unitedstillbreaksguitars,united,0.055357143,positive,"['cool', 'taking', 'responsibility', 'break', 'guitar', 'make', 'thing', 'right', 'w', 'unitedstillbreaksguitars']",negative
5118,FreqBizTraveler,FreqBusinessTraveler,9.20704E+17,10/18/17 17:30,0,0,0,jetblue to begin boston-minneapolis route  #travel,jetblue,0,neutral,"['jetblue', 'begin', 'boston', 'minneapolis', 'route', 'travel']",neutral
138,ArmstronClark,Susan Clark Armstron,8.94319E+17,8/6/17 22:06,0,0,0,"how about all those pilots that flew for delta.., long nights and days, then delta stole their pensions!",delta,-0.0625,negative,"['pilot', 'flew', 'delta', 'long', 'night', 'day', 'delta', 'stole', 'pension']",negative
4438,harperec,E,7.88515E+17,10/18/16 23:00,0,0,0,#letgarydebate  #libertarian,southwest,0,neutral,"['letgarydebate', 'libertarian']",neutral
3155,jamesaydelott,James Aydelott ☂ ✈,4.44512E+17,3/14/14 16:33,1,1,0,"breaking-tulsa, #americanairlines flight from tulsa to dfw returns to tulsa int'l as a precaution after bird strike. …",american,0,neutral,"['breaking', 'tulsa', 'americanairlines', 'flight', 'tulsa', 'dfw', 'return', 'tulsa', 'int', 'l', 'precaution', 'bird', 'strike', '…']",neutral
1121,ivancastro,ivancastroguatemala,4.70701E+17,5/25/14 22:59,0,2,1,espero no tener que volver a volar por  otra vez la peor aerolínea en la que he volado,spirit,0,neutral,"['espero', 'tener', 'que', 'volver', 'volar', 'por', 'otra', 'vez', 'la', 'peor', 'aerolínea', 'en', 'la', 'que', 'volado']",neutral
4228,passportclique,Passport Clique,7.35571E+17,5/25/16 20:38,0,0,0,"boston to nashville, tennessee (& vice versa) for only $106 roundtrip with jetblue
…pic.twitter.com/8xi1ytowwz",jetblue,0,neutral,"['boston', 'nashville', 'tennessee', 'vice', 'versa', 'roundtrip', 'jetblue', '…pic', 'twitter', 'com', 'xiytowwz']",positive
1888,Jennn_Lynn,Jennifer Iverson,7.88005E+17,10/17/16 13:13,0,0,0,you bet! thanks for the quick rebook and the upgrade. the mso staff is working hard to rebook everyone here.,alaska,0.080555556,positive,"['bet', 'thanks', 'quick', 'rebook', 'upgrade', 'mso', 'staff', 'working', 'hard', 'rebook', 'everyone']",positive
4915,amandalander2,Amanda Lander,9.20797E+17,10/18/17 23:43,0,0,0,jetblue airways airbus a320-200 takeoff at las vegas,jetblue,0,neutral,"['jetblue', 'airway', 'airbus', 'takeoff', 'la', 'vega']",neutral
1474,alifromnm,Alice Zecco #getridofallcongressionalperks,9.47595E+17,12/31/17 22:26,0,0,0,no thankd,american,0,neutral,['thankd'],neutral
1792,FreeKseniya,KZR,8.67893E+17,5/25/17 23:58,0,1,0,my flight has been changed 4 times! i have been at fll airport for 13 hrs! i need answers & resolutions!,jetblue,0,neutral,"['flight', 'changed', 'time', 'fll', 'airport', 'hr', 'need', 'answer', 'resolution']",negative
4124,itsrosstaylor,Ross Taylor,8.94248E+17,8/6/17 17:24,0,1,0,and the customer service agent never once apologized for the problem. just walked away feeling as if it was my fault.,southwest,0,neutral,"['customer', 'service', 'agent', 'never', 'apologized', 'problem', 'walked', 'away', 'feeling', 'fault']",negative
343,cicely_,Cicely Kilgarriff,9.47565E+17,12/31/17 20:26,0,0,0,"i have been waiting for my bag to join me for over 50 hours and not only have i not even been provided with an explanation as to where it is, but i have now been waiting for 2 hours for a call back from a manager of your customer service team. unacceptable.",delta,0,neutral,"['waiting', 'bag', 'join', 'hour', 'even', 'provided', 'explanation', 'waiting', 'hour', 'call', 'back', 'manager', 'customer', 'service', 'team', 'unacceptable']",negative
3236,SpiritAirlines,Spirit Airlines,7.88116E+17,10/17/16 20:33,0,0,0,"we’re sorry you feel that way, mike. please dm us your reservation info so we can take a closer look into your concerns.",spirit,-0.5,negative,"['’', 'sorry', 'feel', 'way', 'mike', 'please', 'dm', 'u', 'reservation', 'info', 'take', 'closer', 'look', 'concern']",neutral
5062,gigglygaeity,Dis or Dat?,6.56157E+17,10/19/15 17:16,0,1,0,wth! i just got an email today for 2x points on fall trips when that promo started 9/14?! i missed out extra points! #fail,southwest,-0.25,negative,"['wth', 'got', 'email', 'today', 'x', 'point', 'fall', 'trip', 'promo', 'started', 'missed', 'extra', 'point', 'fail']",negative
1112,theaxtman,Tanner!,9.47562E+17,12/31/17 20:15,0,1,0,the issue is that i need the contents of the bag,jetblue,0,neutral,"['issue', 'need', 'content', 'bag']",negative
1929,miguelwmaria,Miguel Maria,9.20791E+17,10/18/17 23:17,1,0,0,brunomars ready!!! #brunomarsconcert #brunomars24kmagic @ americanairlines arena,american,0.390625,positive,"['brunomars', 'ready', 'brunomarsconcert', 'brunomarskmagic', 'americanairlines', 'arena']",neutral
2270,GearCentric,Bcr8tve,6.03002E+17,5/26/15 0:57,1,0,0,yippee earned pts!,spirit,0,neutral,"['yippee', 'earned', 'pt']",positive
2301,munkman70,Clif Carter,5.76486E+17,3/13/15 20:53,0,0,0,this is special and very impressive. #tears #americansoldier #veterans for fallen soldier and his k9 …,delta,0.678571429,positive,"['special', 'impressive', 'tear', 'americansoldier', 'veteran', 'fallen', 'soldier', 'k', '…']",positive
2088,MollieMeh,Mollie Helms,6.0333E+17,5/26/15 22:42,0,0,0,you are the absolute worst.,spirit,-0.4,negative,"['absolute', 'worst']",negative
2315,ocjax,JB Montoya,9.20692E+17,10/18/17 16:43,0,1,0,your crew on fight #3964 from abq to las this morning (18 october) was amazing! thanks!!,southwest,0.53125,positive,"['crew', 'fight', 'abq', 'la', 'morning', 'october', 'amazing', 'thanks']",positive
2215,dreamscomedrew,Drew Trillmonger,8.67518E+17,5/24/17 23:10,0,0,0,i think these would be a good investment just spitballinpic.twitter.com/1n5xvedog7,alaska,0.7,positive,"['think', 'would', 'good', 'investment', 'spitballinpic', 'twitter', 'com', 'nxvedog']",neutral
1418,StarrHillAlaska,Claire,9.47352E+17,12/31/17 6:22,1,0,0,"fave memory, december stoplight in #maui and glanced over to my right.pic.twitter.com/jrtxbmruew",alaska,0,neutral,"['fave', 'memory', 'december', 'stoplight', 'maui', 'glanced', 'right', 'pic', 'twitter', 'com', 'jrtxbmruew']",positive
4773,__shearer,Matthew Shearer,6.29749E+17,8/7/15 20:20,0,1,0,"no ac on flight 28, that is uncomfortable, but no wifi as well, that is just cruel",southwest,-0.75,negative,"['ac', 'flight', 'uncomfortable', 'wifi', 'well', 'cruel']",negative
18,NewsByScott,Scott Davis,8.94344E+17,8/6/17 23:45,0,1,0,"hi again. now flt 1774 is 30 more mins delayed, meaning wife and i will have just 8 minutes to make flt 2167. help! gotta make phx 2nite.",delta,0.625,positive,"['hi', 'flt', 'min', 'delayed', 'meaning', 'wife', 'minute', 'make', 'flt', 'help', 'got', 'ta', 'make', 'phx', 'nite']",negative
